Id,Id2,Geography,total_households,%_household_income_less_10_000,%_household_income_10_000_14_999,%_income_15_000_24_999,%_household_income_25_000_34_999,%_household_income_35_000_49_999,%_household_income_50_000_74_999,%_household_income_75_000_99_999,%_household_income_100_000_149_999,%_household_income_150_000_199_999,%_household_income_200_000_plus,household_income_median,household_income_mean,education_total_population,education_total_pop_high_school,education_total_pop_ged,education_total_pop_associates,education_total_pop_bachelors,education_total_pop_masters,education_total_pop_prof_degree,education_total_pop_doctorate,race_total_population,race_total_black_alone,race_total_black_alone,race_total_am_indian_alaskan_native_alone,race_total_asian_alone,race_total_native_hawaiian_other_pacific_islander_alone,race_total_some_other_race_alone,race_total_two_or_more_races,occupancy_total_population,occupancy_total_owner_occupied,occupancy_total_renter_occupied,insurance_percent,all_below_poverty_level_percent,hisporigin_total,hisporigin_not_hisp_or_latino,hisporigin_hisp_or_latino,median_gross_rent_as_%_of_household_income
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",1631,13.2,11.3,20,6.2,10.4,17.8,10.7,7.5,2.8,0,31738,46371,3155,798,155,236,220,163,3,0,5143,680,3415,107,0,0,595,346,4876,1130,3746,12.6,29.3,5143,3485,1658,43.6
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",1558,23,16.8,11.9,11.6,10.1,15.4,4.7,3.3,3.3,0,23860,35537,2484,382,105,125,338,103,0,23,4327,323,2053,57,30,32,1823,9,4104,506,3598,10.1,39.2,4327,1816,2511,37
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",1378,17.6,11.6,7.5,8.2,16,11.2,8,13.6,4.9,1.4,39821,55193,2755,673,162,206,268,91,37,0,4743,140,4073,0,23,0,394,113,4713,1556,3157,10.1,23.1,4743,4081,662,48
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",557,21.9,9,15.4,15.6,12,15.1,1.4,9.5,0,0,27440,36190,886,315,93,8,40,43,13,0,3939,2660,305,0,228,0,656,90,1248,30,1218,5.2,35.6,3939,2866,1073,32.9
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",1046,13.6,0,4.8,4.4,11.5,15.3,13.2,25,8.1,4.2,75962,83090,2365,575,110,152,570,118,0,5,3442,310,3055,0,64,0,13,0,3442,2182,1260,6.8,11.9,3442,3213,229,30.6
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",1694,14.5,17.9,16.9,13.5,8.8,18.9,3.4,6,0,0,25362,36221,3666,753,131,206,215,176,5,9,5983,531,1012,47,345,0,3811,237,5970,231,5739,14.2,48.9,5983,1478,4505,46.6
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",1729,20.8,8.7,14.8,7.3,24.8,7.4,6.7,8.3,0.6,0.6,33142,50673,3270,950,94,109,288,54,24,0,5375,961,824,74,75,31,2845,565,5352,28,5324,11,40.7,5375,1331,4044,40.1
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1508,16,10.5,19.5,6.9,15.1,18.6,8.2,4.4,0,0.7,31208,45500,2719,646,125,186,134,66,0,0,4425,459,591,0,202,0,2967,206,4410,15,4395,14.9,45.1,4425,771,3654,37
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",1468,15.4,12.3,10.4,18.1,16,16,7.4,3.2,1.2,0,28152,38561,2543,714,92,286,179,14,23,0,4438,584,959,83,203,0,2349,260,4438,85,4353,9.8,32.7,4438,1176,3262,42.5
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",1553,8,7.7,17.1,11.8,15.5,18.1,10.8,7.7,1.4,1.8,38199,49824,3194,814,223,262,362,118,0,0,5149,704,964,208,187,0,2929,157,5052,632,4420,18,30.7,5149,1408,3741,37.2
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",1162,11.9,23.2,17.2,9.7,10.2,6.5,17.5,2.9,0.9,0,22750,37338,1848,339,149,135,202,56,0,0,4009,368,377,7,210,0,2987,60,4009,89,3920,7.3,50.7,4009,401,3608,44.8
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",1068,9.6,3.7,7.3,14.2,16.7,11.2,7.1,20.6,3.3,6.4,49306,73441,2374,584,59,85,421,272,0,0,3483,213,2956,0,0,32,267,15,3483,2056,1427,12.2,12.7,3483,3074,409,47.2
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",1338,9,8.6,15.9,15.2,11.4,19.2,7.9,8.5,3.6,0.7,35464,48157,2629,677,132,213,163,70,0,0,4521,489,689,0,266,0,2903,174,4521,362,4159,13.9,25.1,4521,819,3702,35
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",2224,20.4,9.7,13.4,10.2,11.1,13.6,9.9,3.8,6.3,1.5,28750,48018,4179,1332,309,188,534,100,0,19,7172,1056,2490,16,134,0,3403,73,7161,1065,6096,5.6,31.8,7172,2462,4710,40.8
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",1131,10,4.2,13.4,11.8,13.3,19.6,9.5,11,3.2,4.1,48267,59013,2439,671,101,60,333,145,1,0,3870,496,3066,0,59,0,223,26,3856,934,2922,13.5,22.9,3870,3106,764,41.8
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",1229,11.1,9.5,21,7.3,10.3,19.3,11.2,6.8,0.1,3.4,35785,49471,2197,586,56,72,273,52,27,10,3291,454,455,17,43,0,2264,58,3291,0,3291,9.8,31.5,3291,645,2646,37.5
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",2601,14.3,12.2,8.3,16,16.7,17.8,11.1,2,0.5,1,33419,41481,4282,802,63,273,369,257,16,17,7050,1626,989,18,298,0,3733,386,6995,264,6731,11.4,37.5,7050,1795,5255,33.5
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1592,17.7,12.4,14.8,7.5,8.1,21.9,9,7.3,0.6,0.7,32262,45299,2786,845,223,321,345,74,37,0,4710,546,3211,134,0,0,702,117,4710,1015,3695,13.7,25.5,4710,3288,1422,45.3
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",1408,11.6,1.9,11.8,10.7,17.4,12.5,16.6,8.8,5.9,2.8,46127,74540,2372,784,73,134,485,152,33,0,3122,629,2093,0,100,0,215,85,3122,727,2395,6.4,16.7,3122,2616,506,29.4
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1186,19.7,6.7,8.9,11.3,14.2,15.7,13.9,9.4,0.1,0,36681,45446,2072,684,9,124,270,91,11,0,3416,816,909,18,230,0,1434,9,3416,327,3089,19.2,33.7,3416,1411,2005,39.1
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",2918,8.4,10.5,13.8,8.4,11.1,19.8,11.9,11.1,1.8,3.2,46627,59813,5203,884,368,585,856,303,0,28,7897,1374,1171,45,443,0,4524,340,7775,422,7353,13.7,26.7,7897,2025,5872,32.7
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1601,5.6,4.8,13.5,8.2,16.7,19.3,12.2,10.6,6.6,2.5,51434,66217,3490,1008,143,216,561,226,0,0,4769,611,2885,0,170,0,876,227,4712,2345,2367,9.7,11.2,4769,3491,1278,42.3
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",2323,8.6,8,9.9,11,11.5,27.7,13.6,9.2,0,0.5,50440,52702,4130,1048,45,374,487,221,12,0,6238,1011,1226,0,125,0,3435,441,6238,221,6017,15.8,17.2,6238,1887,4351,35.4
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1307,14.4,9.9,12.5,6.5,16.8,11.9,16.1,7,5,0,40208,51534,2785,737,191,129,387,119,0,0,4194,572,2170,0,491,0,769,192,4194,962,3232,5.3,31.1,4194,2530,1664,40.2
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",2477,14.5,6.2,13,19,10.3,16.1,9.8,5.8,4.5,0.8,33759,48461,4717,1256,396,214,877,118,41,0,7238,2258,1273,0,607,0,2959,141,7180,505,6675,12.3,25.3,7238,2711,4527,37.9
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1476,10.1,20,13.8,8,13.9,16.5,7.6,8.1,2.1,0,31417,43118,2411,587,138,206,234,88,0,21,3698,382,2216,95,178,25,667,135,3572,712,2860,14.4,28.2,3698,2477,1221,36.8
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2239,14.7,13.8,10.2,12.5,13.5,24.3,5.6,2.3,1.3,1.9,31969,43842,3524,470,36,150,380,122,407,48,5887,1470,938,0,658,0,2529,292,5830,201,5629,18.5,39.3,5887,2106,3781,35
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1103,9.8,5.3,5.5,10.6,16.5,21.7,3.7,18.4,7.7,0.8,54698,65644,2287,651,116,257,286,199,11,0,3338,237,2701,14,0,0,258,128,3338,1671,1667,12.5,11.4,3338,2856,482,42.4
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1437,14.5,9.7,12.6,12.5,14.5,11.3,11.1,6.8,5,1.9,35288,53416,2969,873,97,327,451,173,12,32,4658,1032,781,45,458,0,2201,141,4646,322,4324,12.4,40.3,4658,1548,3110,40.7
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",804,8.5,4,10.3,8,5.6,17.9,14.7,17.3,9.6,4.2,71406,78745,1803,199,52,197,300,146,19,0,2485,258,1924,7,35,0,253,8,2258,1426,832,15.3,15.7,2485,2057,428,40.9
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2179,10.7,12.1,25,10.1,13.8,18.5,4.5,3.9,0.7,0.8,27241,45934,3621,922,240,243,449,94,21,25,5940,1508,501,106,735,13,2900,177,5929,272,5657,7.2,36.4,5940,1902,4038,42.8
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",2002,8.1,1.6,0.7,11.3,11.5,9.3,13.9,25.3,9.6,8.4,84850,94108,4904,1109,234,536,1195,438,0,0,6942,409,5624,0,503,0,376,30,6931,4379,2552,7,10.9,6942,6377,565,26.6
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",708,7.6,3.1,4.7,4.2,15.5,18.1,15.3,22.6,3.5,5.4,69800,83560,1544,392,14,111,251,182,13,7,2069,214,1667,0,16,0,118,54,2069,1345,724,8.7,8,2069,1732,337,36.9
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1265,13,8.8,11.1,12.1,10.9,24.3,11.1,6.5,1.2,1,42625,48275,2632,682,183,100,337,102,31,15,4123,1128,643,0,611,0,1641,100,4123,417,3706,10.6,28,4123,1645,2478,37.8
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1647,15.6,9.1,20.6,14,10.8,14.5,6,6.1,2.5,0.8,26621,42244,2909,675,56,139,466,168,35,24,4445,686,1156,158,173,0,2070,202,4329,282,4047,11.1,40.9,4445,1339,3106,50.0+
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",989,3.1,6.8,3.3,3.2,20.3,22.8,14.4,15.5,2.9,7.7,55197,81542,2658,592,35,228,495,90,8,0,3648,330,2695,7,175,0,245,196,3648,2278,1370,16.5,9.8,3648,3207,441,34.1
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",3526,12.7,11,19.6,12.9,14.6,16.8,2.5,7.9,0.7,1.3,29568,44443,6785,1969,334,284,884,120,0,16,10265,1859,2227,16,1231,0,4093,839,9813,201,9612,8,36.7,10265,3753,6512,40.1
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",1232,12.7,6.2,12.3,5.7,20,15.1,11,11.2,4,1.9,45625,59450,2400,722,187,102,356,96,0,0,3952,594,2215,0,271,0,821,51,3947,1753,2194,6.8,14.5,3952,2760,1192,46.1
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",59,28.8,0,8.5,0,28.8,16.9,16.9,0,0,0,41042,41266,90,10,0,17,5,5,0,0,165,35,104,0,0,0,21,5,165,0,165,4.2,27.3,165,113,52,28.8
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",704,7.8,3.4,4,9.5,6.8,31.7,10.2,6.3,12.1,8.2,67553,96660,1575,387,75,66,347,180,11,10,2237,110,1354,0,293,0,475,5,2236,1626,610,12.9,9.3,2237,1725,512,31.9
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",1267,8.1,21.9,3.2,6.5,6.6,23.3,18.3,4.5,4.7,3,52474,61327,2385,367,229,258,353,73,0,0,3642,1011,2479,0,0,0,144,8,3622,1824,1798,8.3,22,3642,2660,982,49.4
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",1288,4.6,8.5,4,6.8,5.9,25.1,21.4,17.2,5.4,1.2,66190,73586,2889,769,195,289,526,144,10,14,4155,251,3378,62,124,0,253,87,4112,2531,1581,15.1,12.5,4155,3786,369,36
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",640,1.6,2,9.4,6.6,13.8,9.7,17.2,14.7,19.2,5.9,90132,93730,1546,533,71,80,327,88,0,0,1964,82,1588,0,63,0,217,14,1964,1624,340,9.2,6.5,1964,1763,201,21.4
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",760,3,11.7,7.9,0.8,12.5,19.7,15,16.1,3.7,9.6,67368,96696,1241,341,70,87,236,234,6,4,1550,1307,103,7,23,0,62,48,1550,742,808,8.2,13.3,1550,1363,187,26
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",844,4.1,7.7,11.6,7.7,10.9,11.6,20.6,14.3,4.5,6.9,68000,79200,1376,364,31,46,412,99,30,34,1882,1552,106,0,71,0,72,81,1858,872,986,7.9,12.7,1882,1659,223,29
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",755,5.4,2.3,6.8,11.9,14.3,14.2,15.6,21.2,3.3,5,63819,77781,1260,286,65,92,285,132,54,28,1537,1311,33,0,124,0,41,28,1537,544,993,6.8,4.7,1537,1380,157,26.2
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",847,2.6,3.3,10.6,6,11.9,21,15.1,22,6.5,0.9,66194,76702,1410,354,49,62,248,182,10,41,1637,1406,105,0,35,0,68,23,1628,759,869,9.1,3.6,1637,1435,202,24.6
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",984,3.9,1.1,8.2,7.9,6.6,13.3,18.2,17.6,11.9,11.3,79257,108456,2274,735,133,128,315,194,0,12,3189,1052,1806,0,76,0,144,111,3184,2410,774,3.3,4.6,3189,2432,757,50.0+
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",1995,21.2,10.3,19.9,18.2,21,8.6,0.9,0,0,0,24421,26567,2807,475,249,195,301,53,0,0,5506,977,2555,0,58,25,1724,167,5506,0,5506,4.5,43.9,5506,2072,3434,30.3
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",994,15.4,15.3,9.5,10,15.8,14.4,6.8,8,0,4.8,34808,51925,1975,808,155,74,117,94,0,0,3073,183,2248,14,3,0,546,79,2813,741,2072,14.4,30.1,3073,2125,948,28.3
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",12768,5.7,7.2,9.1,13.5,17.6,19.5,11.6,10.3,4.2,1.3,46491,59442,21613,5555,1056,1858,3512,1656,146,44,28937,5008,17020,72,396,0,5145,1296,27686,11250,16436,4.6,7.2,28937,19332,9605,27
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",2624,12.5,11,9.6,12.2,11.6,10.1,11.6,16.5,3.1,1.7,37440,57615,5872,1352,485,505,979,427,26,0,9690,870,7044,280,106,0,1046,344,8910,3829,5081,7.4,20.4,9690,7051,2639,30.8
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",1234,3.5,4,3.8,7.5,9.3,22.1,16.3,14,13.5,6.1,74583,92817,2885,712,88,317,518,183,28,36,4244,349,3224,176,10,0,410,75,4211,2689,1522,8.4,7.2,4244,3459,785,27.7
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",40,0,0,32.5,0,15,27.5,12.5,0,0,12.5,50417,171448,74,5,0,27,0,0,0,0,143,68,39,0,4,0,19,13,143,22,121,4.2,39.9,143,9,134,23
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",1853,2.6,2.3,6.6,9.4,6.7,14.5,16.7,19.9,14,7.3,88061,98963,3153,706,126,382,574,503,38,102,4265,3444,27,0,195,0,598,1,4246,2861,1385,7.1,8,4265,3140,1125,29.7
1400000US36047000100,36047000100,"Census Tract 1, Kings County, New York",2184,4.8,0.8,15.7,4.2,5.8,8.7,18.4,13.6,13.2,14.8,88238,130919,3552,431,122,144,1114,856,316,84,4116,2878,369,21,419,0,251,178,3714,1822,1892,12.3,12.8,4116,3798,318,31.1
1400000US36047000200,36047000200,"Census Tract 2, Kings County, New York",377,9.5,8.8,8,23.9,6.6,20.7,6.9,12.5,0.5,2.7,34931,51273,999,134,73,51,60,26,0,7,1506,470,48,0,56,0,851,81,1470,182,1288,26.5,32.7,1506,169,1337,39.3
1400000US36047000301,36047000301,"Census Tract 3.01, Kings County, New York",1865,3.2,1.1,0,10.8,9.7,0.9,10.7,20.1,11,32.5,130063,267836,3451,416,21,153,1034,844,530,157,4340,3615,121,24,244,0,82,254,3851,2338,1513,14.3,13.2,4340,4064,276,23.9
1400000US36047000501,36047000501,"Census Tract 5.01, Kings County, New York",1772,5.5,6.5,6.8,2.3,1.9,9.4,5.6,21.3,10.4,30.4,129107,178731,2811,188,27,39,1102,746,331,64,4536,3448,221,0,482,9,119,257,3268,1529,1739,2,7.6,4536,4091,445,23.3
1400000US36047000502,36047000502,"Census Tract 5.02, Kings County, New York",1560,3.4,4.9,4.9,4.5,7.1,7.4,10.7,17.2,15.8,24.1,106667,166547,2280,134,19,41,796,617,386,170,2756,2293,93,0,214,0,52,104,2656,1138,1518,4.2,5.1,2756,2509,247,24.2
1400000US36047000700,36047000700,"Census Tract 7, Kings County, New York",1781,3.8,1.6,1.6,1.9,7,7.6,7.2,16.3,14.9,38.1,157534,255564,2994,92,0,63,1179,847,456,149,4054,3324,58,0,415,0,72,185,4017,1931,2086,2,5.1,4054,3751,303,24.2
1400000US36047000900,36047000900,"Census Tract 9, Kings County, New York",1953,2.2,0,1.5,2.2,7.6,7.8,12,14.1,14.4,38.3,161144,237840,3439,166,10,34,1371,748,666,178,4410,3287,249,0,563,0,28,283,3841,1333,2508,1.9,6.2,4410,4116,294,23.7
1400000US36047001100,36047001100,"Census Tract 11, Kings County, New York",655,3.1,4.1,2.4,0.9,0.6,6.7,14.5,24.1,18.3,25.2,126726,156033,1100,34,18,26,433,334,162,0,1237,910,86,0,150,0,46,45,1237,22,1215,3.8,8.6,1237,1070,167,27.4
1400000US36047001300,36047001300,"Census Tract 13, Kings County, New York",914,1.8,1.8,2.6,4.5,12.6,10.9,8.9,23.4,16.5,17.1,112000,134685,2003,335,20,119,490,422,175,38,2401,1609,307,0,169,0,249,67,1663,1435,228,19.5,32.7,2401,1938,463,26.8
1400000US36047001500,36047001500,"Census Tract 15, Kings County, New York",3185,8.9,5.6,6.4,5.2,7.1,8.5,7.6,19.3,14.2,17.2,102899,127592,5398,637,123,242,2134,921,313,109,7391,2719,1833,11,1687,17,810,314,7210,1403,5807,3.4,24.3,7391,5930,1461,25.7
1400000US36047001800,36047001800,"Census Tract 18, Kings County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,1837,273,316,100,17,70,45,13,2022,719,883,28,14,19,295,64,0,0,0,-,-,2022,1060,962,-
1400000US36047002000,36047002000,"Census Tract 20, Kings County, New York",381,6.6,0,5.2,17.8,10.8,17.8,13.4,22.6,3.1,2.6,64653,72802,806,119,0,29,93,19,10,0,1232,593,107,37,85,0,381,29,1232,207,1025,22.9,20.9,1232,144,1088,25.3
1400000US36047002100,36047002100,"Census Tract 21, Kings County, New York",1993,1.4,0.8,0,2.5,1.4,8.4,6.8,14.2,12.1,52.4,212159,265528,3775,123,48,57,1583,1036,409,128,4910,3685,229,0,543,0,65,388,4715,2101,2614,3.5,5.9,4910,4590,320,21.6
1400000US36047002200,36047002200,"Census Tract 22, Kings County, New York",1638,9.8,9.7,17.4,6.8,17.4,20.8,5.6,5.9,2.6,4,37299,55730,3471,1012,171,198,433,246,52,23,4907,2285,184,0,695,0,1602,141,4707,1182,3525,20.5,30.7,4907,1712,3195,35.1
1400000US36047002300,36047002300,"Census Tract 23, Kings County, New York",1601,22.7,14.9,25,4.6,13.9,5.7,5.9,7.2,0,0,19510,31075,2763,668,148,165,309,63,29,0,4707,368,2537,68,733,75,729,197,4707,64,4643,11.3,54.9,4707,3277,1430,26.8
1400000US36047002901,36047002901,"Census Tract 29.01, Kings County, New York",1320,19.4,12,20.9,14.1,18.3,4,5.2,1.9,4.2,0,22905,34206,2578,878,84,111,159,49,0,0,4289,347,2302,0,870,0,716,54,3767,8,3759,5.7,45.2,4289,3083,1206,27.7
1400000US36047003000,36047003000,"Census Tract 30, Kings County, New York",685,7.6,4.8,8.5,10.5,9.8,10.2,14.5,18,4.5,11.7,70125,97931,1198,143,45,81,379,188,35,26,1780,1100,73,0,236,0,280,91,1780,885,895,4.8,10.7,1780,1343,437,22.4
1400000US36047003100,36047003100,"Census Tract 31, Kings County, New York",1012,2.9,2.6,2.2,8.8,10.4,17.5,13.5,18.5,11.5,12.3,85577,107252,1993,301,7,75,520,339,210,40,2800,978,1025,0,531,0,52,214,1896,1180,716,2.8,3.8,2800,2516,284,26.9
1400000US36047003300,36047003300,"Census Tract 33, Kings County, New York",1773,6.3,2.3,2,4.9,7.4,11.7,11,13.9,15.4,25,118565,165071,2721,214,53,85,911,702,216,132,3512,2007,903,0,253,0,150,199,3512,1193,2319,6.3,12.6,3512,3214,298,24.6
1400000US36047003400,36047003400,"Census Tract 34, Kings County, New York",1313,5.8,4.4,7.2,6.3,12.7,12.1,10.3,23.5,9.1,8.7,77216,98824,2453,387,107,141,626,287,108,41,3022,1974,139,0,702,0,160,47,3005,1672,1333,6.9,16,3022,2528,494,25.8
1400000US36047003500,36047003500,"Census Tract 35, Kings County, New York",856,7.1,7,5.6,4.3,10.9,12.9,9.8,18.6,2.7,21.1,79083,123264,1419,115,33,68,511,223,121,24,1708,770,622,0,115,0,109,92,1693,546,1147,6.3,7.6,1708,1507,201,26.5
1400000US36047003600,36047003600,"Census Tract 36, Kings County, New York",1814,6,3.3,9.2,11.4,8.1,15.6,8,22.5,5.9,10,67105,93639,3195,639,55,290,985,407,60,97,4245,2954,87,18,937,0,185,64,4235,2157,2078,3.1,13,4245,3603,642,30.5
1400000US36047003700,36047003700,"Census Tract 37, Kings County, New York",572,5.1,0.7,2.1,2.1,8.2,8,8.4,18.5,15.2,31.6,136176,159380,833,30,6,6,332,256,103,47,1175,895,63,0,138,0,9,70,1075,256,819,3.1,5.2,1175,1143,32,24.6
1400000US36047003800,36047003800,"Census Tract 38, Kings County, New York",620,2.9,4.5,9.2,9,7.7,11.5,12.6,17.7,3.4,21.5,86000,112427,1111,236,11,75,354,109,57,16,1506,1112,0,0,247,0,0,147,1506,1036,470,3.4,7.2,1506,1432,74,24.8
1400000US36047003900,36047003900,"Census Tract 39, Kings County, New York",1184,4.3,2.8,11.2,7.4,3.2,8.4,10.2,18.5,14.8,19.1,108214,128919,1859,78,22,85,653,388,183,70,2411,1611,201,12,339,0,129,119,2402,880,1522,4.5,7.3,2411,2025,386,22.9
1400000US36047004100,36047004100,"Census Tract 41, Kings County, New York",1420,0.7,0.7,4.1,7.5,1.3,12,9.9,21.8,12.5,29.5,121818,186686,2865,233,108,44,1023,577,183,143,3649,2477,447,0,425,0,213,87,3256,1422,1834,6.7,5.3,3649,3322,327,25.5
1400000US36047004300,36047004300,"Census Tract 43, Kings County, New York",1575,5.8,1.7,5.5,4.6,7.7,8.6,8.6,14.7,15.9,26.8,120368,175712,2650,31,39,139,1014,748,315,80,3336,2246,343,0,276,33,197,241,3228,1218,2010,5.8,7.1,3336,2841,495,23.9
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",944,0,3.5,4.4,1.3,12.6,20,6.1,12.7,15.1,24.2,108125,150805,1775,266,71,138,595,296,145,40,2373,2067,12,0,227,0,8,59,2365,1961,404,3.4,2.2,2373,2178,195,27.7
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",1685,3.3,2.2,2.3,2.6,3.4,9.6,10,17.7,12.9,36,145721,186683,2843,159,39,17,987,816,437,173,3651,3069,75,0,263,0,41,203,3646,1731,1915,7,3.5,3651,3507,144,21.2
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",522,2.1,2.7,5.2,6.9,9.4,6.7,15.3,11.9,15.7,24.1,103750,147183,980,141,6,53,301,168,82,5,1378,1175,8,0,164,0,31,0,1378,1172,206,2,3.5,1378,1306,72,28.3
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",797,6,0,2.8,7.3,1.6,14.4,14.7,16.7,7.7,28.9,107198,154956,1432,105,20,51,480,407,99,43,2025,1391,312,0,135,0,83,104,2025,853,1172,4,6,2025,1669,356,24
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",986,5.2,1.2,3.1,0.9,3.7,12.2,5.1,25.8,13.3,29.6,125833,196692,2111,155,7,66,755,547,234,29,2631,1880,306,0,196,0,82,167,2198,1126,1072,2.3,5.6,2631,2200,431,23.7
1400000US36047005000,36047005000,"Census Tract 50, Kings County, New York",979,3.9,0.3,2.6,5.2,6.8,13.6,12.1,22.2,14.8,18.6,104890,153543,1741,208,42,119,561,371,115,82,2369,1996,21,0,242,0,5,105,2357,1404,953,8.3,2.7,2369,2035,334,24.4
1400000US36047005100,36047005100,"Census Tract 51, Kings County, New York",1101,5,1.9,0,6.7,4.5,7.2,25.1,14.4,19.3,15.9,99792,128312,1947,143,8,140,552,499,169,102,2523,2045,85,11,128,0,112,142,2523,1083,1440,2.5,4.4,2523,2010,513,25.5
1400000US36047005201,36047005201,"Census Tract 52.01, Kings County, New York",1041,19.2,19.6,7.6,5.6,3.8,10.1,6.1,10.5,6,11.6,31302,86319,1447,220,0,50,460,200,36,54,1662,1382,10,13,218,0,39,0,1634,606,1028,2.8,25.8,1662,1540,122,28.5
1400000US36047005202,36047005202,"Census Tract 52.02, Kings County, New York",1412,5.3,4.8,6.7,7.2,8.3,18.5,13.4,21.7,4.7,9.4,74083,89118,1985,252,67,102,649,395,132,7,2424,2175,94,0,127,0,0,28,2424,1268,1156,2.6,11.3,2424,2318,106,31.4
1400000US36047005300,36047005300,"Census Tract 53, Kings County, New York",954,7,4,10.9,2.9,7.5,10.9,11.6,17.8,10.9,16.4,93750,106573,1771,230,50,44,540,303,69,19,2420,1441,253,5,40,0,562,119,2407,765,1642,15,20,2420,1584,836,31.7
1400000US36047005400,36047005400,"Census Tract 54, Kings County, New York",1558,7.5,7.8,8.3,7.3,8.5,16.8,8,12.7,9.8,13.2,67015,109916,2572,297,88,57,741,521,139,55,3054,2505,58,17,281,0,74,119,3054,987,2067,6.2,20.7,3054,2677,377,29.8
1400000US36047005601,36047005601,"Census Tract 56.01, Kings County, New York",1376,6,4.9,5.8,10.4,7.9,14,19.1,15.3,7.1,9.4,76413,89920,2063,287,47,176,596,371,206,31,2302,2033,81,0,48,0,73,67,2302,885,1417,6.2,8.4,2302,2089,213,24.8
1400000US36047005602,36047005602,"Census Tract 56.02, Kings County, New York",846,5.9,3.7,10,7.1,9.2,17.8,13,18,4.5,10.8,66750,99086,1282,234,3,80,401,212,51,54,1608,1242,17,0,200,0,120,29,1603,621,982,9,9.5,1608,1392,216,30.8
